"Publications Database Id","DOI","PMID","ISI ID","Title of Paper","Authors","Industrial Partner Is Co-author?","Publication State","Date Published","Diamond Proposal Number","Publication Type","Title of Journal","Journal Volume","Journal Pages","Title of Conference","Peer Reviewed","Magazine Title","Uses Synchrotron, EM or Offline lab Data?","Data From Diamond?","Beamlines","Additional Facilities If Data From Diamond","Facility If Data Not From Diamond","Subject Areas","Technical Areas","Keywords","Diamond Keywords","Discipline/Technical Tags","ISBN","Book Chapter","Added On"
"8646",,,"DLS:000009000008646","Synthesis and characterisation of barium titanate nanoparticles for second harmonic generation applications","Omar Matar","false","Published (Approved)","10/2017","","Thesis",,,,,"false",,"true","true","I11-High Resolution Powder Diffraction",,,"Materials, Biology and Bio-materials","","Barium Titanate; Nanoparticles; BaTiO3; EELS; resin-embedded cell section imaging; Cryo-TEM of nanoparticles in cell media",,"Materials Science, Nanoscience/Nanotechnology, Life Sciences & Biotech, Diffraction, X-ray Powder Diffraction",,,"18/10/2017"
"8643",,,"DLS:000011000008643","Characterisation of low symmetry liquid crystal structures","Warren Stevenson","false","Published (Approved)","10/2017","15366, 14105, 14331","Thesis",,,,,"false",,"true","true","B23-Circular Dichroism, I16-Materials and Magnetism, I22-Small angle scattering & Diffraction","BM26 at ESRF",,"Chemistry, Materials","",,,"Physical Chemistry, Chemistry, Materials Science, Scattering, Spectroscopy, Small Angle X-ray Scattering (SAXS), Circular Dichroism (CD)",,,"18/10/2017"
"8644",,,"DLS:000011000008644","The study of phase behaviour and induction of circularly polarized electroluminescence in semiconducting polymer/ helicene blend","My Hanh Bui","false","Published (Approved)","10/2017","14331, 14105","Thesis",,,,,"false",,"true","true","B23-Circular Dichroism",,,"Chemistry, Materials","",,"Semiconductors","Chemistry, Materials Science, Polymer Science, Spectroscopy, Circular Dichroism (CD)",,,"18/10/2017"
"8850",,,"DLS:000007000008850","Laser processing of amorphous silicon for photonic applications","Gregorio Martinez-Jimenez","false","Published (Approved)","10/2017","","Thesis",,,,,"false",,"true","true","I18-Microfocus Spectroscopy",,,"Physics, Materials","",,,"Physics, Materials Science, Diffraction",,,"07/12/2017"
"8761",,,"DLS:000010000008761","Total scattering studies of orbital disorder in strongly-correlated transition-metal oxides","Peter M. M. Thygesen","false","Published (Approved)","10/2017","","Thesis",,,,,"false",,"true","true","I12-JEEP: Joint Engineering, Environmental and Processing, I15-1-X-ray Pair Distribution Function (XPDF)","11-ID-B at Argonne Photon Source; POLARIS, GEM at ISIS",,"Chemistry, Materials","",,,"Physical Chemistry, Chemistry, Materials Science, Inorganic Chemistry, Scattering, Pair Distribution Function (PDF), Total Scattering",,,"16/11/2017"
"8947",,,"DLS:000007000008947","Operando chemical tomography of packed bed and membrane reactors for methane processing","Antonios Vamvakeros","false","Published (Approved)","09/2017","14440, 14525","Thesis",,,,,"false",,"true","true","I18-Microfocus Spectroscopy","ESRF",,"Chemistry, Technique Development, Materials","","catalsysis operando tomography methane",,"Physical Chemistry, Technique Development - Chemistry, Catalysis, Chemistry, Materials Science, Diffraction, Imaging, Tomography, X-ray Fluorescence (XRF), microXRD",,,"12/01/2018"
"8885",,,"DLS:000014000008885","Designing metal nanoparticles for catalysis","Scott Rogers","false","Published (Approved)","09/2017","11446, 10306, 8071","Thesis",,,,,"false",,"true","true","B18-Core EXAFS, I18-Microfocus Spectroscopy",,,"Chemistry, Materials","","catalysis nanoparticles palladium gold",,"Physical Chemistry, Catalysis, Chemistry, Materials Science, Nanoscience/Nanotechnology, Imaging, Spectroscopy, X-ray Fluorescence (XRF), X-ray Absorption Spectroscopy (XAS), Extended X-ray Absorption Fine Structure (EXAFS)",,,"02/01/2018"
"9038",,,"DLS:000004000009038","Domains and functionality in multiferroic BiFeO3 films","Noah Waterfield-Price","false","Published (Approved)","09/2017","13226, 13991, 10201, 12837, 15087","Thesis",,,,,"false",,"true","true","I06-Nanoscience (XPEEM), I16-Materials and Magnetism",,,"Materials, Physics","",,"Ferromagnetism; Ferroelectricity","Surfaces, Quantum Materials, Multiferroics, Physics, Magnetism, Materials Science, interfaces and thin films, Diffraction, Microscopy, Scattering, Electron Microscopy (EM), PhotoEmmission Electron Microscopy (PEEM)",,,"06/02/2018"
"9945",,,"DLS:000008000009945","In-situ analysis of nanoscale deformation mechanism in mutable collagenous tissue","Jingyi Mo","false","Published (Approved)","09/2017","","Thesis",,,,,"false",,"true","true","I22-Small angle scattering & Diffraction","ID02 at European Synchrotron Radiation Facility; μ-Spot at BESSY II",,"Biology and Bio-materials","",,,"Biomaterials, Materials Science, Life Sciences & Biotech, Scattering, Small Angle X-ray Scattering (SAXS)",,,"25/10/2018"
"10081",,,"DLS:000009000010081","Soft chemical control of layered oxychalcogenides","Jack N. Blandy","false","Published (Approved)","09/2017","","Thesis",,,,,"false",,"true","true","I11-High Resolution Powder Diffraction, I12-JEEP: Joint Engineering, Environmental and Processing, I19-Small Molecule Single Crystal Diffraction","ISIS; ILL; ESRF",,"Chemistry, Materials","",,,"Physical Chemistry, Chemistry, Materials Science, Diffraction, X-ray Powder Diffraction",,,"28/11/2018"
"10979",,,"DLS:000014000010979","Solvothermal synthesis of oxides for catalysis","Daniel Sean Cook","false","Published (Approved)","09/2017","","Thesis",,,,,"false",,"true","true","B18-Core EXAFS, I12-JEEP: Joint Engineering, Environmental and Processing",,,"Chemistry","","Heterogeneous catalysis; Oxides; Metallic oxides; High temperature chemistry",,"Physical Chemistry, Catalysis, Chemistry, Diffraction, Spectroscopy, X-ray Powder Diffraction, X-ray Absorption Spectroscopy (XAS), X-ray Absorption Near Edge Structure (XANES)",,,"16/08/2019"
"8541",,,"DLS:000002000008541","Elucidation of molecular mechanisms of polyketide alkaloid biosynthesis","Jade Ronan","false","Published (Approved)","08/2017","14692","Thesis",,,,,"false",,"true","true","I03-Macromolecular Crystallography, I04-Macromolecular Crystallography",,,"Chemistry, Biology and Bio-materials","",,,"Biochemistry, Chemistry, Structural biology, Life Sciences & Biotech, Diffraction, Macromolecular Crystallography (MX)",,,"26/09/2017"
"8791",,,"DLS:00000A000008791","The function and biogenesis of the clostridium difficile S-layer","Joseph Adam Kirk","false","Published (Approved)","08/2017","","Thesis",,,,,"false",,"true","true","I24-Microfocus Macromolecular Crystallography",,,"Biology and Bio-materials","",,"Bacteria; Gastroenteritis","Pathogens, Infectious Diseases, Health & Wellbeing, Structural biology, Life Sciences & Biotech, Diffraction, Macromolecular Crystallography (MX)",,,"23/11/2017"
"8728",,,"DLS:000005000008728","Investigation of the structure of the perovskite system (1-x)BiFeO3-(x) (K0.5Bi0.5)TiO3","Daniel Nye","false","Published (Approved)","07/2017","","Thesis",,,,,"false",,"true","true","I15-Extreme Conditions",,,"Materials, Chemistry","","Perovskite; Structure; X-ray crystallography; X-rays; Diffraction; Bismuth compounds; Phase diagrams",,"Chemistry, Materials Science, Inorganic Chemistry, Perovskites, Metallurgy, Diffraction",,,"09/11/2017"
"8815",,,"DLS:00001A000008815","Investigation of bismuth iodine as light absorbing materials for solar cell applications: from synthesis to XPS characterisation","Jonatan Fast","false","Published (Approved)","07/2017","","Thesis",,,,,"false",,"true","true","I09-Surface and Interface Structural Analysis",,,"Materials, Energy, Chemistry","","Bismuth, Iodine; Light absorbing; Light absorbing materials; Solar, solar cell; Synthesis; XPS; Characterisation; synchrotron; energy; x-ray photoelectron spectroscopy; perovskite","Photovoltaics; Semiconductors","Surfaces, Earth Sciences & Environment, Sustainable Energy Systems, Energy, Physics, Climate Change, Physical Chemistry, Energy Materials, Chemistry, Materials Science, Perovskites, Metallurgy, Spectroscopy, X-ray Photoelectron Spectroscopy (XPS)",,,"30/11/2017"
"8196",,,"DLS:000001000008196","Structural and functional studies of LH2 complexes having unusual spectroscopic properties","Laura Jessica Cranston","false","Published (Approved)","06/2017","","Thesis",,,,,"false",,"true","true","I02-Macromolecular Crystallography",,,"Biology and Bio-materials","",,"Bacteria; Photosynthesis","Structural biology, Biophysics, Life Sciences & Biotech, Diffraction, Macromolecular Crystallography (MX)",,,"22/06/2017"
"8242",,,"DLS:000005000008242","Understanding the formation of protective FeCO3 on to carbon steel pipelines during CO2 corrosion","D. P. Burkle","false","Published (Approved)","06/2017","12481","Thesis",,,,,"false",,"true","true","I15-Extreme Conditions",,,"Engineering, Materials, Chemistry","",,,"Earth Sciences & Environment, Materials Engineering & Processes, Physical Chemistry, Chemistry, Corrosion, Engineering & Technology, Diffraction",,,"29/06/2017"
"8335",,,"DLS:000014000008335","Properties of bimetallic AuAg nanoparticles for H2 production","Anna L. Gould","false","Published (Approved)","06/2017","","Thesis",,,,,"false",,"true","true","B18-Core EXAFS",,,"Chemistry, Materials","",,,"Chemistry, Materials Science, Nanoscience/Nanotechnology, Spectroscopy, X-ray Absorption Spectroscopy (XAS), Extended X-ray Absorption Fine Structure (EXAFS)",,,"20/07/2017"
"8847",,,"DLS:000009000008847","Ferroelectricity in empty tetragonal tungsten bronzes","Jonathan Gardner","false","Published (Approved)","06/2017","","Thesis",,,,,"false",,"true","true","I11-High Resolution Powder Diffraction",,,"Chemistry, Materials, Physics","","Ferroelectric; Dielectric; Relaxor; Structural disorder; Powder neutron diffraction; Powder X-ray diffraction; Tetragonal tungsten bronze; Structure-property","Ferroelectricity","Physics, Physical Chemistry, Chemistry, Materials Science, Diffraction, X-ray Powder Diffraction",,,"07/12/2017"
"8107",,,"DLS:00000A000008107","Nanoscale characterisation and neutron damage testing of organic semiconductors","Giuseppe Maria Paternò","false","Published (Approved)","05/2017","","Thesis",,,,,"false",,"true","true","I24-Microfocus Macromolecular Crystallography",,,"Chemistry, Materials","","Organic semiconductors; Neutron scattering; Fullerene derivative single crystals; Neutron radiation damage","Semiconductors","Physics, Electronics, Chemistry, Materials Science, Organic Chemistry, Polymer Science, Diffraction",,,"01/06/2017"
"8137",,,"DLS:00000D000008137","Exploring the impact of self-assembly pathways on the structures and properties of small-molecule gels","Christopher David Jones","false","Published (Approved)","05/2017","","Thesis",,,,,"false",,"true","true","I19-Small Molecule Single Crystal Diffraction",,,"Chemistry","","Self-assembly; supramolecular; gel; urea; molecular dynamics; amyloid",,"Chemistry, Diffraction, Single Crystal X-ray Diffraction (SXRD)",,,"09/06/2017"
"8426","10.17863/CAM.10706",,"DLS:000014000008426","Borate polyanion-based systems as Li- and Mg-ion cathode materials","Hugh Glass","false","Published (Approved)","05/2017","15303","Thesis",,,,,"false",,"true","true","B18-Core EXAFS",,,"Materials, Chemistry, Energy","","Polyanion; Magnesium; Lithium; batteries; cathodes; Mg-ion; Li-ion; borate","Batteries; Lithium-ion","Energy Storage, Energy, Physical Chemistry, Energy Materials, Chemistry, Materials Science, Spectroscopy, X-ray Absorption Spectroscopy (XAS), X-ray Absorption Near Edge Structure (XANES)",,,"17/08/2017"
"8153",,,"DLS:000005000008153","Advanced characterisation of FePt nanoparticles using X-ray, neutron and electron analytical probes","Marianne Monteforte","false","Published (Approved)","04/2017","","Thesis",,,,,"false",,"true","true","I15-Extreme Conditions",,,"Materials, Technique Development","",,,"Technique Development - Materials Science, Materials Science, Nanoscience/Nanotechnology, Diffraction, X-ray Powder Diffraction",,,"14/06/2017"
"8135",,,"DLS:00000F000008135","On the role of external stimuli to tailor growth of organic thin films","Linus Pithan","false","Published (Approved)","04/2017","","Thesis",,,,,"false",,"true","true","I07-Surface & interface diffraction","ID03, ID10 at ESRF; MS at SLS; P03/MiNaXS at PETRA III",,"Chemistry, Physics","","x-ray diffraction; sexithiophene; organic molecular thin films; phasepurity; light-directed molecular self-assembly; growth control; tetracene; PTCDI-C8; n-alkanes",,"Surfaces, Physics, Physical Chemistry, Chemistry, interfaces and thin films, Diffraction, X-ray Reflectivity (XRR)",,,"09/06/2017"
"8729",,,"DLS:000008000008729","Intrinsically microporous polymer materials for electrodes and membranes","Yuanyang Rong","false","Published (Approved)","03/2017","11392","Thesis",,,,,"false",,"true","true","I22-Small angle scattering & Diffraction",,,"Materials, Chemistry","",,,"Physical Chemistry, Chemistry, Materials Science, Nanoscience/Nanotechnology, Polymer Science, Scattering, Small Angle X-ray Scattering (SAXS)",,,"09/11/2017"
"8790",,,"DLS:000014000008790","Effects of metal speciation on metal plant dynamics in the presence of plant growth promoting bacteria","Nyekachi Chituru Adele","false","Published (Approved)","03/2017","9151, 10429","Thesis",,,,,"false",,"true","true","B18-Core EXAFS, I18-Microfocus Spectroscopy",,,"Environment, Biology and Bio-materials","","speciation; zinc uptake; phytoremediation; Brassica juncea","Bacteria; Bioremediation","Earth Sciences & Environment, Life Sciences & Biotech, Spectroscopy, X-ray Absorption Spectroscopy (XAS), Extended X-ray Absorption Fine Structure (EXAFS), X-ray Absorption Near Edge Structure (XANES)",,,"23/11/2017"
"9883",,,"DLS:000018000009883","Investigations and improvements in ptychographic imaging","Peng Li","false","Published (Approved)","03/2017","","Thesis",,,,,"false",,"true","true","I13-1-Coherence",,,"Technique Development","",,,"Physics, Technique Development - Physics, Imaging, Coherent Diffraction Imaging (CDI), Ptychography",,,"11/10/2018"
"8027",,,"DLS:000014000008027","Novel X-ray diffraction and the remote analysis of Mars","Stuart Turner","false","Published (Approved)","02/2017","10145","Thesis",,,,,"false",,"true","true","B18-Core EXAFS",,,"Earth Science, Technique Development","",,"Mars","Technique Development - Earth Sciences & Environment, Earth Sciences & Environment, Geology, Diffraction, Planetary Geology",,,"03/05/2017"
"8326",,,"DLS:000004000008326","Magnetisation dynamics in magnetostrictive nanostructures","S. R. Bowe","false","Published (Approved)","02/2017","","Thesis",,,,,"false",,"true","true","I06-Nanoscience (XPEEM)",,,"Physics, Materials","","Galfenol; microstructures; thin films; GaAs; magnetisation dynamics; OOMMF; thickness study; XMCD; PEEM; time resolved; TR XMCD PEEM; landau flux closure; domain walls; strain; piezoelectric; FeGa; sputtering; ion milling; evaporation; photolithography",,"Surfaces, Physics, Magnetism, Materials Science, interfaces and thin films, Microscopy, Spectroscopy, Electron Microscopy (EM), PhotoEmmission Electron Microscopy (PEEM), Circular Dichroism (CD), X-ray Magnetic Circular Dichroism (XMCD)",,,"18/07/2017"
"8489","10.17877/DE290R-17921",,"DLS:00000F000008489","X-ray reflectometry at the hydrophobic solid-liquid interface - Studies on organic solvents and protein adsorbates","P Salmen","false","Published (Approved)","02/2017","","Thesis",,,,,"false",,"true","true","I07-Surface & interface diffraction","Beamline 9 at Delta; ID15A, ID31 at ESRF",,"Chemistry, Physics","",,,"Surfaces, Physics, Physical Chemistry, Chemistry, interfaces and thin films, Diffraction, X-ray Reflectivity (XRR)",,,"07/09/2017"
